n_qubits,gs_sparsity,ham_sparsity,overlap,actual_overlap,Q_frac,Q_int,epsilon,seed,dim,gs_support_size,ham_nnz,gap,true_ground_energy,krab_final_energy,krab_rel_error_final,krab_final_subspace,krab_iterations_run,krab_max_iterations,krab_native_converged,krab_iter_to_target,krab_subspace_at_target,krab_n_states_to_target,krab_walltime_s,skqd_best_t,skqd_best_n_states_to_target,skqd_any_converged,skqd_best_final_energy,skqd_walltime_s,rand_median_n_states_to_target,rand_min_n_states_to_target,n_random_paths,krab_beats_skqd,advantage_ratio
6,0.25,0.25,0.8,0.27753131564596295,0.03,2,1e-05,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999999,2.4868995751603572e-15,17,11,100,True,9,18,16,0.00877016899175942,0.3,26,True,-5.000000000000039,1.7158181639388204,62.0,55,20,True,1.625
6,0.1,0.1,0.1,0.11721072571111824,0.03,2,1e-06,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,8,100,True,6,13,6,0.006070056930184364,0.8,12,True,-5.000000000000013,1.441234580008313,57.0,22,20,True,2.0
6,0.1,0.1,0.1,0.11721072571111824,0.03,2,1e-05,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,8,100,True,6,9,6,0.005676287924870849,0.8,6,True,-5.0000000000000195,1.4685828569345176,57.5,39,20,False,1.0
6,0.1,0.1,0.1,0.11721072571111824,0.03,2,0.0001,42,64,7,546,1.0,-4.999999999999963,-4.52363754547443,0.09527249090510725,8,100,100,False,nan,nan,nan,0.059983022045344114,0.8,6,True,-5.0000000000000195,1.44341668789275,57.5,18,20,False,0.0
6,0.25,0.25,0.8,0.27753131564596295,0.03,2,0.0001,42,64,17,1200,1.0,-4.999999999999987,-4.9599559641390565,0.00800880717218606,15,100,100,False,nan,nan,nan,0.07675047707743943,0.2,26,True,-5.000000000000027,1.6894028538372368,61.0,50,20,False,0.0
6,0.1,0.25,0.3,0.2686112156427715,0.03,2,0.0001,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,5,100,True,3,7,6,0.00395931419916451,0.6,8,True,-5.000000000000018,1.180826375959441,56.5,35,20,True,1.3333333333333333
6,0.1,0.1,0.1,0.11721072571111824,0.03,2,1e-07,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,8,100,True,6,14,6,0.005817967001348734,0.5,12,True,-5.000000000000024,1.4239330780692399,58.0,41,20,True,2.0
6,0.1,0.25,0.3,0.2686112156427715,0.03,2,1e-05,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,5,100,True,3,7,6,0.003998341038823128,0.9,9,True,-5.000000000000018,1.1778538369107991,60.0,40,20,True,1.5
6,0.1,0.5,0.5,0.2686112156427715,0.03,2,0.0001,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.0034944331273436546,0.3,9,True,-5.00000000000002,1.0984606030397117,55.0,22,20,True,1.5
6,0.1,0.5,0.5,0.2686112156427715,0.03,2,1e-05,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.003441904904320836,0.4,8,True,-5.000000000000019,1.1073474909644574,53.5,35,20,True,1.3333333333333333
6,0.1,0.25,0.1,0.11721072571111824,0.03,2,0.0001,42,64,7,1182,1.0,-5.0000000000000355,-5.000000000000001,6.927791673660928e-15,7,6,100,True,4,7,6,0.004498186055570841,0.5,7,True,-5.0000000000000115,1.1738663050346076,51.0,26,20,True,1.1666666666666667
6,0.1,0.25,0.3,0.2686112156427715,0.03,2,1e-07,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,5,100,True,3,8,6,0.004029366187751293,0.2,10,True,-5.00000000000002,1.200114113977179,58.0,40,20,True,1.6666666666666667
6,0.1,0.25,0.3,0.2686112156427715,0.03,2,1e-06,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,5,100,True,3,8,6,0.003992675105109811,0.7,10,True,-5.000000000000018,1.180522090056911,59.0,28,20,True,1.6666666666666667
6,0.1,0.5,0.5,0.2686112156427715,0.03,2,1e-06,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.003572146873921156,0.4,11,True,-5.000000000000041,1.0910466469358653,57.0,41,20,True,1.8333333333333333
6,0.1,0.25,0.1,0.11721072571111824,0.03,2,1e-05,42,64,7,1182,1.0,-5.0000000000000355,-5.000000000000001,6.927791673660928e-15,7,6,100,True,4,7,6,0.00460563600063324,0.4,8,True,-5.000000000000026,1.169899416854605,53.5,32,20,True,1.3333333333333333
6,0.1,0.5,0.5,0.2686112156427715,0.03,2,1e-07,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.003561793128028512,0.1,11,True,-5.00000000000002,1.1128590758889914,53.0,42,20,True,1.8333333333333333
6,0.1,0.5,0.3,0.2686112156427715,0.03,2,1e-06,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.0035293279215693474,0.2,12,True,-5.000000000000015,1.1108883898705244,56.5,45,20,True,2.0
6,0.1,0.5,0.3,0.2686112156427715,0.03,2,1e-05,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.003544769948348403,0.4,8,True,-5.00000000000002,1.11798455985263,59.0,29,20,True,1.3333333333333333
6,0.25,0.25,0.1,0.11479653521648928,0.03,2,0.0001,42,64,17,1200,1.0,-4.999999999999987,-4.959955964139057,0.008008807172185883,15,100,100,False,nan,nan,nan,0.07493705791421235,0.9,27,True,-5.000000000000041,1.6639938498847187,61.0,52,20,False,0.0
6,0.25,0.25,0.1,0.11479653521648928,0.03,2,1e-05,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999998,2.3092638912203316e-15,17,14,100,True,12,18,16,0.010665680980309844,0.4,28,True,-5.000000000000052,1.6814268599264324,61.5,47,20,True,1.75
6,0.1,0.5,0.3,0.2686112156427715,0.03,2,0.0001,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.0035447871778160334,0.2,8,True,-5.000000000000018,1.0968693008180708,60.0,35,20,True,1.3333333333333333
6,0.1,0.5,0.3,0.2686112156427715,0.03,2,1e-07,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,4,100,True,2,6,6,0.003551844973117113,0.4,6,True,-5.000000000000025,1.0968715420458466,56.5,42,20,False,1.0
6,0.25,0.25,0.1,0.11479653521648928,0.03,2,1e-06,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999998,2.3092638912203316e-15,17,14,100,True,12,20,16,0.011594763025641441,0.2,36,True,-5.000000000000041,1.6781319009605795,62.5,53,20,True,2.25
6,0.25,0.25,0.1,0.11479653521648928,0.03,2,1e-07,42,64,17,1200,1.0,-4.999999999999987,-4.999999999999998,2.3092638912203316e-15,17,14,100,True,12,22,16,0.01164901303127408,0.8,25,True,-5.000000000000045,1.708936074981466,62.0,52,20,True,1.5625
6,0.25,0.5,0.5,0.27753131564596295,0.03,2,1e-05,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008616548031568527,0.3,25,True,-5.000000000000025,1.330581147922203,60.0,41,20,True,1.5625
6,0.25,0.5,0.5,0.27753131564596295,0.03,2,0.0001,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008989730151370168,0.8,25,True,-5.000000000000022,1.3294781961012632,61.5,54,20,True,1.5625
6,0.25,0.5,0.5,0.27753131564596295,0.03,2,1e-06,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008724442217499018,0.7,20,True,-5.000000000000037,1.3873353521339595,62.5,49,20,True,1.25
6,0.25,0.1,0.8,0.27753131564596295,0.03,2,1e-06,42,64,17,602,1.0,-4.999999999999994,-4.999999999999998,8.881784197001264e-16,17,17,100,True,15,24,16,0.01355363498441875,0.8,30,True,-5.000000000000048,2.2408880200237036,63.0,52,20,True,1.875
8,0.05,0.1,0.1,0.09491866551287778,0.1,26,1e-06,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,3,30,True,2,40,14,0.00546542601659894,0.7,23,True,-5.000000000000048,15.258477658964694,241.0,206,20,True,1.6428571428571428
6,0.25,0.1,0.8,0.27753131564596295,0.03,2,1e-05,42,64,17,602,1.0,-4.999999999999994,-5.000000000000002,1.5987211554602274e-15,17,18,100,True,16,20,16,0.01371535798534751,0.4,31,True,-5.000000000000046,2.298106310889125,62.0,49,20,True,1.9375
6,0.25,0.5,0.5,0.27753131564596295,0.03,2,1e-07,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008837925968691707,0.6,25,True,-5.000000000000028,1.386427192017436,61.5,58,20,True,1.5625
6,0.25,0.1,0.8,0.27753131564596295,0.03,2,0.0001,42,64,17,602,1.0,-4.999999999999994,-3.9888712967292355,0.20222574065415191,5,100,100,False,nan,nan,nan,0.05735133797861636,0.5,25,True,-5.000000000000053,2.2729423348791897,62.5,52,20,False,0.0
6,0.25,0.1,0.8,0.27753131564596295,0.03,2,1e-07,42,64,17,602,1.0,-4.999999999999994,-4.999999999999998,8.881784197001264e-16,17,17,100,True,15,31,16,0.014272238127887249,0.3,25,True,-5.000000000000034,2.2497805510647595,60.0,53,20,True,1.5625
6,0.05,0.1,0.1,0.102226716202623,0.01,1,1e-06,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,5,300,True,4,5,4,0.0033597478177398443,1.0,5,True,-5.000000000000023,1.162776819895953,52.5,31,20,True,1.25
6,0.05,0.1,0.1,0.102226716202623,0.01,1,1e-07,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,5,300,True,4,5,4,0.0036181937903165817,0.8,11,True,-5.000000000000048,1.16500278795138,49.5,27,20,True,2.75
8,0.05,0.1,0.1,0.09491866551287778,0.05,13,0.0001,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000003,1.9539925233402784e-15,14,4,60,True,3,22,14,0.005192050011828542,0.6,27,True,-5.000000000000031,15.27540879813023,245.0,221,20,True,1.9285714285714286
8,0.05,0.1,0.1,0.09491866551287778,0.05,13,1e-05,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000001,1.5987211554602276e-15,14,4,60,True,3,22,14,0.005529996007680893,0.9,19,True,-5.00000000000002,15.289749110117555,238.5,191,20,True,1.3571428571428572
8,0.05,0.1,0.1,0.09491866551287778,0.05,13,1e-06,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000001,1.5987211554602276e-15,14,4,60,True,3,26,14,0.005877776071429253,0.9,23,True,-5.000000000000039,15.408002217998728,238.5,154,20,True,1.6428571428571428
8,0.05,0.1,0.1,0.09491866551287778,0.05,13,1e-07,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000001,1.5987211554602276e-15,14,4,60,True,3,38,14,0.00668584113009274,0.4,31,True,-5.000000000000037,15.364275208907202,243.0,215,20,True,2.2142857142857144
6,0.05,0.25,0.1,0.102226716202623,0.01,1,1e-06,42,64,4,1162,1.0,-5.000000000000002,-5.0,3.5527136788004996e-16,4,4,300,True,3,4,4,0.003054253989830613,1.0,9,True,-5.000000000000026,0.8632912961766124,48.5,16,20,True,2.25
6,0.05,0.25,0.1,0.102226716202623,0.01,1,1e-07,42,64,4,1162,1.0,-5.000000000000002,-5.0,3.5527136788004996e-16,4,4,300,True,3,4,4,0.0030388040468096733,0.6,10,True,-5.000000000000045,0.8687144098803401,56.5,7,20,True,2.5
8,0.05,0.1,0.1,0.09491866551287778,0.1,26,1e-07,42,256,14,7190,1.0,-4.999999999999993,-5.000000000000002,1.776356839400253e-15,14,3,30,True,2,58,14,0.0067844148725271225,0.5,23,True,-5.000000000000025,15.644933932926506,246.5,198,20,True,1.6428571428571428
6,0.25,0.5,0.3,0.27753131564596295,0.03,2,1e-06,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008841102011501789,0.8,26,True,-5.000000000000026,1.356644578045234,63.0,57,20,True,1.625
6,0.25,0.5,0.3,0.27753131564596295,0.03,2,1e-05,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008900577900931239,0.5,24,True,-5.000000000000036,1.3334426141809672,62.0,52,20,True,1.5
6,0.05,0.25,0.1,0.102226716202623,0.01,1,0.0001,42,64,4,1162,1.0,-5.000000000000002,-5.0,3.5527136788004996e-16,4,4,300,True,3,4,4,0.0029968128073960543,0.6,8,True,-5.000000000000035,0.8627049410715699,52.0,29,20,True,2.0
6,0.05,0.25,0.1,0.102226716202623,0.01,1,1e-05,42,64,4,1162,1.0,-5.000000000000002,-5.0,3.5527136788004996e-16,4,4,300,True,3,4,4,0.0030025760643184185,1.0,7,True,-5.000000000000032,0.8724935781210661,54.0,34,20,True,1.75
6,0.25,0.5,0.3,0.27753131564596295,0.03,2,0.0001,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008714338997378945,0.5,26,True,-5.000000000000036,1.349212443921715,62.0,52,20,True,1.625
6,0.25,0.5,0.3,0.27753131564596295,0.03,2,1e-07,42,64,17,2178,1.0,-5.000000000000017,-5.000000000000001,3.19744231092044e-15,17,10,100,True,8,17,16,0.008873902959749103,0.9,22,True,-5.000000000000032,1.3511085300706327,62.0,50,20,True,1.375
6,0.05,0.5,0.1,0.102226716202623,0.01,1,0.0001,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,4,300,True,3,4,4,0.0031938161700963974,0.4,10,True,-5.000000000000017,0.7879604529589415,50.0,23,20,True,2.5
6,0.05,0.5,0.1,0.102226716202623,0.01,1,1e-05,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,4,300,True,3,4,4,0.003213901072740555,0.6,11,True,-5.00000000000002,0.7786476169712842,46.5,18,20,True,2.75
6,0.05,0.5,0.3,0.3137098842006708,0.01,1,1e-06,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,4,300,True,3,4,4,0.0031444388441741467,0.7,10,True,-5.00000000000002,0.7757454439997673,45.5,14,20,True,2.5
6,0.05,0.5,0.3,0.3137098842006708,0.01,1,1e-07,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,4,300,True,3,4,4,0.0031526838429272175,0.8,10,True,-5.000000000000021,0.7755099330097437,51.0,12,20,True,2.5
6,0.05,0.1,0.8,0.4928031770049739,0.01,1,1e-06,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,4,300,True,3,4,4,0.002961477031931281,0.7,5,True,-5.000000000000041,1.1747843399643898,45.5,19,20,True,1.25
6,0.05,0.1,0.8,0.4928031770049739,0.01,1,1e-05,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,4,300,True,3,4,4,0.0029305280186235905,0.001,6,True,-5.000000000000046,1.186181145021692,43.0,10,20,True,1.5
6,0.05,0.1,0.8,0.4928031770049739,0.01,1,0.0001,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,4,300,True,3,4,4,0.0029617038089782,0.8,5,True,-5.000000000000031,1.1737359720282257,51.0,23,20,True,1.25
6,0.05,0.1,0.8,0.4928031770049739,0.01,1,1e-07,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,4,300,True,3,4,4,0.0029120089020580053,0.4,5,True,-5.000000000000027,1.177444598870352,50.0,25,20,True,1.25
6,0.1,0.1,0.3,0.2686112156427715,0.01,1,1e-06,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,14,300,True,12,13,6,0.009313591057434678,0.7,7,True,-5.00000000000002,1.4281398670282215,59.0,30,20,True,1.1666666666666667
6,0.1,0.1,0.3,0.2686112156427715,0.01,1,1e-07,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,14,300,True,12,14,6,0.009293627925217152,0.5,11,True,-5.00000000000003,1.4521676891017705,60.0,25,20,True,1.8333333333333333
6,0.05,0.25,0.8,0.4928031770049739,0.01,1,0.0001,42,64,4,1162,1.0,-5.000000000000002,-5.0,3.5527136788004996e-16,4,4,300,True,3,4,4,0.003114531049504876,0.3,7,True,-5.000000000000025,0.8612782240379602,51.5,21,20,True,1.75
6,0.05,0.5,0.1,0.102226716202623,0.01,1,1e-07,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,4,300,True,3,4,4,0.003188556060194969,1.0,6,True,-5.00000000000002,0.7941142818890512,56.0,25,20,True,1.5
6,0.1,0.1,0.3,0.2686112156427715,0.01,1,1e-05,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,14,300,True,12,8,6,0.009868527064099908,0.8,7,True,-5.0000000000000115,1.4120923189911991,56.0,38,20,True,1.1666666666666667
6,0.05,0.5,0.1,0.102226716202623,0.01,1,1e-06,42,64,4,2166,1.0,-5.0,-4.999999999999999,1.7763568394002506e-16,4,4,300,True,3,4,4,0.003173986915498972,0.4,5,True,-5.00000000000003,0.7929701919201761,53.5,25,20,True,1.25
6,0.1,0.1,0.3,0.2686112156427715,0.01,1,0.0001,42,64,7,546,1.0,-4.999999999999963,-4.506679459027587,0.09866410819447594,6,300,300,False,nan,nan,nan,0.15908587188459933,0.7,7,True,-5.000000000000021,1.4120031672064215,58.0,35,20,False,0.0
6,0.05,0.25,0.8,0.4928031770049739,0.01,1,1e-05,42,64,4,1162,1.0,-5.000000000000002,-5.0,3.5527136788004996e-16,4,4,300,True,3,4,4,0.003034038934856653,0.01,9,True,-5.000000000000034,0.8703703889623284,43.0,24,20,True,2.25
6,0.1,0.25,0.3,0.2686112156427715,0.01,1,0.0001,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,7,300,True,5,6,6,0.005143467802554369,0.4,13,True,-5.000000000000019,1.1822221181355417,56.5,39,20,True,2.1666666666666665
6,0.1,0.25,0.3,0.2686112156427715,0.01,1,1e-05,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,7,300,True,5,6,6,0.0048453412018716335,0.9,8,True,-5.000000000000026,1.181451863842085,56.0,29,20,True,1.3333333333333333
6,0.1,0.25,0.5,0.2686112156427715,0.01,1,1e-07,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,7,300,True,5,6,6,0.00481975101865828,0.6,10,True,-5.000000000000019,1.174501775065437,57.0,26,20,True,1.6666666666666667
6,0.1,0.1,0.1,0.11721072571111824,0.01,1,1e-06,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,13,300,True,11,11,6,0.00826330715790391,0.4,11,True,-5.00000000000002,1.428033561911434,57.0,32,20,True,1.8333333333333333
6,0.1,0.1,0.1,0.11721072571111824,0.01,1,1e-05,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,14,300,True,12,8,6,0.008882885100319982,1.0,9,True,-5.000000000000014,1.4585085520520806,57.5,49,20,True,1.5
6,0.1,0.25,0.5,0.2686112156427715,0.01,1,1e-06,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,7,300,True,5,6,6,0.004749545129016042,0.8,9,True,-5.000000000000021,1.1828560021240264,57.5,35,20,True,1.5
6,0.1,0.1,0.1,0.11721072571111824,0.01,1,1e-07,42,64,7,546,1.0,-4.999999999999963,-4.999999999999997,6.927791673661029e-15,7,13,300,True,11,12,6,0.008810545084998012,0.4,7,True,-5.0000000000000275,1.4329740540124476,55.5,35,20,True,1.1666666666666667
6,0.1,0.1,0.1,0.11721072571111824,0.01,1,0.0001,42,64,7,546,1.0,-4.999999999999963,-0.863175230328422,0.8273649539343143,4,300,300,False,nan,nan,nan,0.15155286993831396,0.8,7,True,-5.000000000000027,1.4406640080269426,55.5,42,20,False,0.0
6,0.1,0.5,0.5,0.2686112156427715,0.01,1,1e-06,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.005083942087367177,0.9,7,True,-5.000000000000023,1.0966037060134113,59.0,38,20,True,1.1666666666666667
6,0.1,0.5,0.5,0.2686112156427715,0.01,1,1e-07,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.0050810768734663725,0.4,9,True,-5.000000000000019,1.1018513129092753,49.0,29,20,True,1.5
6,0.1,0.5,0.5,0.2686112156427715,0.01,1,1e-05,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.004993838956579566,0.8,7,True,-5.00000000000002,1.1140649230219424,58.5,47,20,True,1.1666666666666667
6,0.1,0.5,0.5,0.2686112156427715,0.01,1,0.0001,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.004983555991202593,0.6,7,True,-5.000000000000016,1.1097850680816919,53.5,30,20,True,1.1666666666666667
6,0.1,0.25,0.3,0.2686112156427715,0.01,1,1e-07,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,7,300,True,5,6,6,0.004889483796432614,0.5,7,True,-5.000000000000017,1.2047827490605414,57.5,35,20,True,1.1666666666666667
6,0.1,0.25,0.1,0.11721072571111824,0.01,1,0.0001,42,64,7,1182,1.0,-5.0000000000000355,-2.123644852002177,0.5752710295995677,3,300,300,False,nan,nan,nan,0.15563147491775453,0.7,8,True,-5.000000000000008,1.1688411890063435,58.0,44,20,False,0.0
6,0.1,0.25,0.1,0.11721072571111824,0.01,1,1e-05,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,8,300,True,6,6,6,0.005604428006336093,0.3,7,True,-5.0000000000000115,1.1908954090904444,50.5,32,20,True,1.1666666666666667
6,0.1,0.25,0.3,0.2686112156427715,0.01,1,1e-06,42,64,7,1182,1.0,-5.0000000000000355,-5.0,7.105427357600951e-15,7,7,300,True,5,6,6,0.004881486063823104,0.5,9,True,-5.000000000000014,1.188419003970921,57.0,38,20,True,1.5
6,0.1,0.5,0.3,0.2686112156427715,0.01,1,1e-05,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.005043972982093692,0.4,10,True,-5.000000000000023,1.1170981379691511,56.0,35,20,True,1.6666666666666667
6,0.05,0.1,0.8,0.4928031770049739,0.1,6,1e-07,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,1,30,True,0,6,4,0.0014989129267632961,0.7,6,True,-5.000000000000035,1.1996083238627762,50.0,21,20,True,1.5
6,0.05,0.1,0.1,0.102226716202623,0.05,3,1e-07,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,2,60,True,1,6,4,0.001973806181922555,0.6,11,True,-5.00000000000003,1.178181008901447,47.5,14,20,True,2.75
6,0.1,0.5,0.3,0.2686112156427715,0.01,1,1e-06,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.005140224937349558,0.4,7,True,-5.000000000000021,1.1028796611353755,60.5,38,20,True,1.1666666666666667
6,0.05,0.1,0.1,0.102226716202623,0.1,6,1e-06,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,2,30,True,1,12,4,0.002123862039297819,0.8,6,True,-5.000000000000036,1.1841112009715289,52.0,19,20,True,1.5
6,0.05,0.1,0.1,0.102226716202623,0.1,6,1e-07,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,2,30,True,1,12,4,0.002155114896595478,0.5,7,True,-5.0000000000000355,1.1898717090953141,54.5,32,20,True,1.75
6,0.05,0.1,0.1,0.102226716202623,0.05,3,1e-05,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,2,60,True,1,6,4,0.00205177697353065,0.4,12,True,-5.000000000000035,1.2216475810855627,57.5,44,20,True,3.0
6,0.05,0.1,0.1,0.102226716202623,0.05,3,1e-06,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,2,60,True,1,6,4,0.0020696730352938175,0.9,14,True,-5.000000000000029,1.1910539139062166,49.0,31,20,True,3.5
6,0.1,0.5,0.3,0.2686112156427715,0.01,1,1e-07,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.005113322986289859,0.3,9,True,-5.000000000000029,1.1125387439969927,57.0,31,20,True,1.5
6,0.1,0.5,0.3,0.2686112156427715,0.01,1,0.0001,42,64,7,2164,1.0,-5.000000000000036,-4.999999999999998,7.638334409421021e-15,7,7,300,True,5,6,6,0.005118998000398278,0.4,9,True,-5.000000000000016,1.108857313869521,56.5,38,20,True,1.5
6,0.05,0.1,0.8,0.4928031770049739,0.05,3,0.0001,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,2,60,True,1,6,4,0.0019750220235437155,0.3,7,True,-5.0000000000000355,1.1537674500141293,53.0,27,20,True,1.75
6,0.05,0.1,0.8,0.4928031770049739,0.05,3,1e-05,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,2,60,True,1,6,4,0.001990659860894084,1.0,6,True,-5.000000000000044,1.1688885679468513,49.0,19,20,True,1.5
6,0.05,0.1,0.1,0.102226716202623,0.05,3,0.0001,42,64,4,510,1.0,-5.000000000000008,-5.000000000000002,1.2434497875801733e-15,4,2,60,True,1,6,4,0.0020683761686086655,0.7,10,True,-5.000000000000032,1.1901015329640359,53.5,22,20,True,2.5
6,0.05,0.1,0.8,0.4928031770049739,0.1,6,1e-06,42,64,4,510,1.0,-5.000000000000008,-5.000000000000001,1.421085471520198e-15,4,1,30,True,0,6,4,0.001500462181866169,0.2,7,True,-5.000000000000042,1.1775818841997534,56.5,35,20,True,1.75
6,0.25,0.1,0.5,0.27753131564596295,0.01,1,0.0001,42,64,17,602,1.0,-4.999999999999994,-3.0827499399618845,0.38345001200762235,7,300,300,False,nan,nan,nan,0.1716100920457393,0.7,30,True,-5.000000000000042,2.2776852829847485,63.0,60,20,False,0.0
6,0.25,0.1,0.5,0.27753131564596295,0.01,1,1e-05,42,64,17,602,1.0,-4.999999999999994,-4.934844256678589,0.01303114866428105,19,300,300,False,nan,nan,nan,0.22673105192370713,0.7,29,True,-5.000000000000041,2.303969251923263,62.5,55,20,False,0.0
6,0.25,0.1,0.8,0.27753131564596295,0.01,1,1e-07,42,64,17,602,1.0,-4.999999999999994,-5.000000000000001,1.4210854715202022e-15,17,32,300,True,30,26,16,0.024419896071776748,0.8,25,True,-5.000000000000045,2.257471294142306,62.0,56,20,True,1.5625
6,0.25,0.1,0.8,0.27753131564596295,0.01,1,1e-06,42,64,17,602,1.0,-4.999999999999994,-5.000000000000001,1.4210854715202022e-15,17,32,300,True,30,20,16,0.023012263933196664,0.3,25,True,-5.000000000000039,2.3092347511556,62.0,53,20,True,1.5625
